smd_id,contest_number,candidate_name,votes,candidate_name_upper,dcboe_hash_id,ranking,winner,write_in_winner,total_votes,vote_share,winning_votes,winning_vote_percentage,smd_id_shifted,votes_shifted,vote_share_shifted,margin_of_victory,margin_of_victory_percentage,num_candidates,match_score,match_person_id,match_full_name,match_smd_id,person_id
smd_2022_3/4G05,150,Peter Lynch,505,PETER LYNCH,27e04bd207bab5f256fff29531a8f9fda1f438fd8fd4e40c91fe7070,1.0,True,False,806,0.6265508684863523,505,0.6265508684863523,smd_2022_3/4G05,296.0,0.36724565756823824,209.0,0.2593052109181141,3,100.0,11537.0,Peter Lynch,smd_2022_3/4G05,11537.0
smd_2022_3/4G05,150,H Norman Knickle,296,H NORMAN KNICKLE,99f305a27cf54f9bd860b003282fbcc5b2270fd1473fac396c08cd00,2.0,False,False,806,0.36724565756823824,505,0.6265508684863523,smd_2022_3/4G05,5.0,0.00620347394540943,-209,-0.2593052109181141,3,97.0,11492.0,H. Norman Knickle,smd_2022_3/4G05,11492.0
smd_2022_3/4G05,150,Write-in,5,WRITE-IN,8fd23ac537bb0baee1cbe3c7dae9c393ced4ad5d2817fded95c7814e,3.0,False,False,806,0.00620347394540943,505,0.6265508684863523,smd_2022_3/4G06,671.0,0.9668587896253602,-500,-0.6203473945409429,3,,,,,
smd_2022_3/4G06,151,Peter Gosselin,671,PETER GOSSELIN,9aaedb6a1dd2eb80f5cfee07ff6f077c011742a16e1e201c19c98a31,1.0,True,False,694,0.9668587896253602,671,0.9668587896253602,smd_2022_3/4G06,23.0,0.03314121037463977,648.0,0.9337175792507204,2,100.0,10611.0,Peter Gosselin,smd_2022_3/4G06,10611.0
smd_2022_3/4G06,151,Write-in,23,WRITE-IN,8ef4038a14ea8934e5705ac2711d2e24c046624cacf0a0d42c13aa16,2.0,False,False,694,0.03314121037463977,671,0.9668587896253602,smd_2022_3/4G07,479.0,0.9696356275303644,-648,-0.9337175792507204,2,,,,,
smd_2022_3/4G07,152,Zachary Ferguson,479,ZACHARY FERGUSON,fa68123c65d6cfca9c65de8aec2f69d0df1fc13b3c5ff5e8fa9254a1,1.0,True,False,494,0.9696356275303644,479,0.9696356275303644,smd_2022_3/4G07,15.0,0.030364372469635626,464.0,0.9392712550607287,2,100.0,11602.0,Zachary Ferguson,smd_2022_3/4G07,11602.0
smd_2022_3/4G07,152,Write-in,15,WRITE-IN,90ddfdeabc7a7acd5fbf2d5b396e270c19b5323a7324b24f7873c26e,2.0,False,False,494,0.030364372469635626,479,0.9696356275303644,smd_2022_3A01,551.0,0.9717813051146384,-464,-0.9392712550607287,2,,,,,
smd_2022_3A01,106,Thaddeus Bradley-Lewis,551,THADDEUS BRADLEY-LEWIS,cea5def1ffca15e3a29238fef46d9fbdf5bde1713682084efb1a3398,1.0,True,False,567,0.9717813051146384,551,0.9717813051146384,smd_2022_3A01,16.0,0.02821869488536155,535.0,0.9435626102292769,2,100.0,11361.0,Thaddeus Bradley-Lewis,smd_2022_3A01,11361.0
smd_2022_3A01,106,Write-in,16,WRITE-IN,3a53672fe0b98cffb47dc8a951d98e67f6c536222108e52984e9c856,2.0,False,False,567,0.02821869488536155,551,0.9717813051146384,smd_2022_3A02,128.0,1.0,-535,-0.9435626102292769,2,,,,,
smd_2022_3A02,107,Write-in,128,WRITE-IN,0003ed1f8e0a16a12028c7eda7b92d9f3781e51a54294ae8ee29b78c,1.0,True,True,128,1.0,128,1.0,smd_2022_3A03,432.0,0.96,0,0.0,1,,,,,
smd_2022_3A03,108,Hans B. Miller,432,HANS B. MILLER,c8b6837a97db47ca166b78b94bf03f9dc0ed6e456604f32fff5d70f9,1.0,True,False,450,0.96,432,0.96,smd_2022_3A03,18.0,0.04,414.0,0.9199999999999999,2,100.0,11466.0,Hans B. Miller,smd_2022_3A03,11466.0
smd_2022_3A03,108,Write-in,18,WRITE-IN,a4bc2bd38aa348ba2e18317be81b222997b9a83280f8a713b50ffb10,2.0,False,False,450,0.04,432,0.96,smd_2022_3A04,306.0,0.9714285714285714,-414,-0.9199999999999999,2,,,,,
smd_2022_3A04,109,Jeremy Del Moral,306,JEREMY DEL MORAL,697c40136d568ccb011c3e742c873a670187db3714a887549a9e4647,1.0,True,False,315,0.9714285714285714,306,0.9714285714285714,smd_2022_3A04,9.0,0.02857142857142857,297.0,0.9428571428571428,2,100.0,10095.0,Jeremy Del Moral,smd_2022_3A04,10095.0
smd_2022_3A04,109,Write-in,9,WRITE-IN,1e3176e3f583e5ecfee64db023b2db7d7586a5366a96e7d0e25e3174,2.0,False,False,315,0.02857142857142857,306,0.9714285714285714,smd_2022_3A05,477.0,0.9675456389452333,-297,-0.9428571428571428,2,,,,,
smd_2022_3A05,110,Ann Lane Mladinov,477,ANN LANE MLADINOV,504361df185cddf9788f1aba3f2dba846f0054089656cf880eaf2020,1.0,True,False,493,0.9675456389452333,477,0.9675456389452333,smd_2022_3A05,16.0,0.032454361054766734,461.0,0.9350912778904665,2,100.0,10073.0,Ann Lane Mladinov,smd_2022_3A05,10073.0
smd_2022_3A05,110,Write-in,16,WRITE-IN,cdfb856a319ee3bc2474c94c5f71cdaf1c2a853844d9e5c52f11d6e0,2.0,False,False,493,0.032454361054766734,477,0.9675456389452333,smd_2022_3B01,347.0,0.9559228650137741,-461,-0.9350912778904665,2,,,,,
smd_2022_3B01,111,Kevin Lavezzo,347,KEVIN LAVEZZO,843637bdd85b8f8a0fc82c672235ca41b9cbe47c83fbfa5515141584,1.0,True,False,363,0.9559228650137741,347,0.9559228650137741,smd_2022_3B01,16.0,0.0440771349862259,331.0,0.9118457300275482,2,100.0,11545.0,Kevin Lavezzo,smd_2022_3B01,11545.0
smd_2022_3B01,111,Write-in,16,WRITE-IN,cfefa7c64118030ae97dd491117c1f8d0af822da540c85ad287a4265,2.0,False,False,363,0.0440771349862259,347,0.9559228650137741,smd_2022_3B02,322.0,0.5513698630136986,-331,-0.9118457300275482,2,,,,,
smd_2022_3B02,112,Jackie  Blumenthal,322,JACKIE  BLUMENTHAL,a5475e7c5657ce9866c52418d037f36289a3b5a01d57487e456466d0,1.0,True,False,584,0.5513698630136986,322,0.5513698630136986,smd_2022_3B02,192.0,0.3287671232876712,130.0,0.2226027397260274,4,97.0,10074.0,Jackie Blumenthal,smd_2022_3B02,10074.0
smd_2022_3B02,112,Aileen Nowlan,192,AILEEN NOWLAN,7c7c036380a23074f94678709b670e9078352fefbcae093d7ee60499,2.0,False,False,584,0.3287671232876712,322,0.5513698630136986,smd_2022_3B02,64.0,0.1095890410958904,-130,-0.2226027397260274,4,100.0,11524.0,Aileen Nowlan,smd_2022_3B02,11524.0
smd_2022_3B02,112,Ana Elizabeth Guzman,64,ANA ELIZABETH GUZMAN,ea4a6f75b45579a4ba2ffea155d49f3637ec2277d88ed0089f44e2ed,3.0,False,False,584,0.1095890410958904,322,0.5513698630136986,smd_2022_3B02,6.0,0.010273972602739725,-258,-0.4417808219178082,4,100.0,11571.0,Ana Elizabeth Guzman,smd_2022_3B02,11571.0
smd_2022_3B02,112,Write-in,6,WRITE-IN,3b3e742ab0a1fc28c0b1d2df7c288d5642325f86bdedd484c81ef03d,4.0,False,False,584,0.010273972602739725,322,0.5513698630136986,smd_2022_3B03,472.0,0.9672131147540983,-316,-0.5410958904109588,4,,,,,
smd_2022_3B03,113,Melissa Lane,472,MELISSA LANE,9f733869fcafbac181be783cb5815dee7f4e7e175cdf93e6931c1350,1.0,True,False,488,0.9672131147540983,472,0.9672131147540983,smd_2022_3B03,16.0,0.03278688524590164,456.0,0.9344262295081966,2,100.0,10075.0,Melissa Lane,smd_2022_3B03,10075.0
smd_2022_3B03,113,Write-in,16,WRITE-IN,965ae3035f254d48ab8cd227227282987f11c8711055bb41ce4b5a40,2.0,False,False,488,0.03278688524590164,472,0.9672131147540983,smd_2022_3B04,130.0,1.0,-456,-0.9344262295081966,2,,,,,
smd_2022_3B04,114,Write-in,130,WRITE-IN,ae47805d3d485380fb6a2f1c5e371b3dd17dcc22c1af908b20e265c4,1.0,True,True,130,1.0,130,1.0,smd_2022_3B05,477.0,0.9520958083832335,0,0.0,1,,,,,
smd_2022_3B05,115,Gupi Howie,477,GUPI HOWIE,e75fa716e98f2d0b79b598565d3c1889444a083a0d516de2e6eb22e4,1.0,True,False,501,0.9520958083832335,477,0.9520958083832335,smd_2022_3B05,24.0,0.04790419161676647,453.0,0.904191616766467,2,100.0,11548.0,Gupi Howie,smd_2022_3B05,11548.0
smd_2022_3B05,115,Write-in,24,WRITE-IN,09c06b7ac8d1fed34e0c26a68f7772d4d8b5ef86e5f91fd6ced0f8f9,2.0,False,False,501,0.04790419161676647,477,0.9520958083832335,smd_2022_3B06,475.0,0.9895833333333334,-453,-0.904191616766467,2,,,,,
smd_2022_3B06,116,Ben Bergmann,475,BEN BERGMANN,ae6d7bb1f1dc9abdd542a4ef3329e6a5241734160470ae1bb7bdc40f,1.0,True,False,480,0.9895833333333334,475,0.9895833333333334,smd_2022_3B06,5.0,0.010416666666666666,470.0,0.9791666666666667,2,100.0,10330.0,Ben Bergmann,smd_2022_3B06,10330.0
smd_2022_3B06,116,Write-in,5,WRITE-IN,134fec94f0cff9d3599a36e6a7aadc6583272c2293a3a9ec37693cc2,2.0,False,False,480,0.010416666666666666,475,0.9895833333333334,smd_2022_3C01,550.0,0.9581881533101045,-470,-0.9791666666666667,2,,,,,
smd_2022_3C01,117,Hayden Gise,550,HAYDEN GISE,2d72394d8de0477b7ff6ad217cc8f5c059a61df24853b35734ff584d,1.0,True,False,574,0.9581881533101045,550,0.9581881533101045,smd_2022_3C01,24.0,0.041811846689895474,526.0,0.9163763066202091,2,100.0,11440.0,Hayden Gise,smd_2022_3C01,11440.0
smd_2022_3C01,117,Write-in,24,WRITE-IN,f582c6efe31dcd08ba0a8b24d480c7a60838ef2c144b9488c4f2fa42,2.0,False,False,574,0.041811846689895474,550,0.9581881533101045,smd_2022_3C02,565.0,0.9674657534246576,-526,-0.9163763066202091,2,,,,,
smd_2022_3C02,118,Adam J. Prinzo,565,ADAM J. PRINZO,fedb692ae172a87edeff177ccf2c4890d1d123254500142aab079d6d,1.0,True,False,584,0.9674657534246576,565,0.9674657534246576,smd_2022_3C02,19.0,0.032534246575342464,546.0,0.9349315068493151,2,100.0,11377.0,Adam J. Prinzo,smd_2022_3C02,11377.0
smd_2022_3C02,118,Write-in,19,WRITE-IN,c810645b2a2cfa479eba638175de2907bdcc2532e2274972842b600d,2.0,False,False,584,0.032534246575342464,565,0.9674657534246576,smd_2022_3C03,644.0,0.9772382397572079,-546,-0.9349315068493151,2,,,,,
smd_2022_3C03,119,Janell Marie Pagats,644,JANELL MARIE PAGATS,267ee2c28e6dffe30017f337e05a0fe219994051ac54cc82d8707e0e,1.0,True,False,659,0.9772382397572079,644,0.9772382397572079,smd_2022_3C03,15.0,0.02276176024279211,629.0,0.9544764795144158,2,81.0,10322.0,Janell Pagats,smd_2022_3C03,10322.0
smd_2022_3C03,119,Write-in,15,WRITE-IN,d18b887f69921cb95eeb1320049847e1780f71165985f7b50e4446c2,2.0,False,False,659,0.02276176024279211,644,0.9772382397572079,smd_2022_3C04,638.0,0.9770290964777948,-629,-0.9544764795144158,2,,,,,
smd_2022_3C04,120,Roric McCorristin,638,RORIC MCCORRISTIN,8ca5bb269291ff3230bc87ee4877a22004851d556b6a9b5ac1122042,1.0,True,False,653,0.9770290964777948,638,0.9770290964777948,smd_2022_3C04,15.0,0.022970903522205207,623.0,0.9540581929555896,2,100.0,11592.0,Roric McCorristin,smd_2022_3C04,11592.0
smd_2022_3C04,120,Write-in,15,WRITE-IN,860bd69c5a623f069203c6499c23fd76da79bd0e83985b63a57cfd88,2.0,False,False,653,0.022970903522205207,638,0.9770290964777948,smd_2022_3C05,462.0,0.5232163080407701,-623,-0.9540581929555896,2,,,,,
smd_2022_3C05,121,Sauleh Ahmad Siddiqui,462,SAULEH AHMAD SIDDIQUI,258c83f1bb1a68cb87d470cb7d41c13004a4005fc764a98a6963448e,1.0,True,False,883,0.5232163080407701,462,0.5232163080407701,smd_2022_3C05,413.0,0.46772366930917325,49.0,0.05549263873159688,3,87.0,10325.0,Sauleh A. Siddiqui,smd_2022_3C05,10325.0
smd_2022_3C05,121,Nicholas (Nick) Ide,413,NICHOLAS (NICK) IDE,15a2a83f83ae2c5a7a9a31d5fb7da4814f9486257b5957d82acbce71,2.0,False,False,883,0.46772366930917325,462,0.5232163080407701,smd_2022_3C05,8.0,0.009060022650056626,-49,-0.05549263873159688,3,77.0,11525.0,Nicholas Ide,smd_2022_3C05,11525.0
smd_2022_3C05,121,Write-in,8,WRITE-IN,0d012eceadb2751a7ee5655d19663084854292dd1088c0b7233f56f1,3.0,False,False,883,0.009060022650056626,462,0.5232163080407701,smd_2022_3C06,556.0,0.8164464023494861,-454,-0.5141562853907135,3,,,,,
smd_2022_3C06,122,Tammy Gordon,556,TAMMY GORDON,46108b5d3816bc33dbcc2b485fb5b34df400eb43b6036f0fa12b5358,1.0,True,False,681,0.8164464023494861,556,0.8164464023494861,smd_2022_3C06,111.0,0.16299559471365638,445.0,0.6534508076358296,3,100.0,11573.0,Tammy Gordon,smd_2022_3C06,11573.0
smd_2022_3C06,122,Justin Daniels,111,JUSTIN DANIELS,973d5a408d4581fe329b7989416321a00c25e49027b6e4f99e038865,2.0,False,False,681,0.16299559471365638,556,0.8164464023494861,smd_2022_3C06,14.0,0.020558002936857563,-445,-0.6534508076358296,3,100.0,11572.0,Justin Daniels,smd_2022_3C06,11572.0
smd_2022_3C06,122,Write-in,14,WRITE-IN,545c1a3edae2b8a143dde0f89ea7b82965789efe3fc96a47b3be313f,3.0,False,False,681,0.020558002936857563,556,0.8164464023494861,smd_2022_3C07,344.0,0.5157421289355323,-542,-0.7958883994126285,3,,,,,
smd_2022_3C07,123,Gawain Kripke,344,GAWAIN KRIPKE,80eacd334c0a3c011ec57fae4ad46f4a50df16f3de1b9e8ad018c916,1.0,True,False,667,0.5157421289355323,344,0.5157421289355323,smd_2022_3C07,311.0,0.4662668665667166,33.0,0.049475262368815665,3,100.0,11410.0,Gawain Kripke,smd_2022_3C07,11410.0
smd_2022_3C07,123,Warren Gorlick,311,WARREN GORLICK,fd24d5224039de7eecf73524b50b9ff0edfed3e18be0de11871616ea,2.0,False,False,667,0.4662668665667166,344,0.5157421289355323,smd_2022_3C07,12.0,0.017991004497751123,-33,-0.049475262368815665,3,100.0,11549.0,Warren Gorlick,smd_2022_3C07,11549.0
smd_2022_3C07,123,Write-in,12,WRITE-IN,21976cdd5a5ffbe00a958ce4c67be4b9b4890ce9f6f24f42aa1455ee,3.0,False,False,667,0.017991004497751123,344,0.5157421289355323,smd_2022_3C08,421.0,0.6437308868501529,-332,-0.49775112443778113,3,,,,,
smd_2022_3C08,124,Rick Nash,421,RICK NASH,5b21bb9c98b7e70300466d5f2697e43301fa8f50ba053b8df70de5f7,1.0,True,False,654,0.6437308868501529,421,0.6437308868501529,smd_2022_3C08,224.0,0.3425076452599388,197.0,0.3012232415902141,3,100.0,11614.0,Rick Nash,smd_2022_3C08,11614.0
smd_2022_3C08,124,Keith Mantel,224,KEITH MANTEL,fb2a4d33a221bce26b840d77cf12ee0a184caaf7bd13bd30a22865a8,2.0,False,False,654,0.3425076452599388,421,0.6437308868501529,smd_2022_3C08,9.0,0.013761467889908258,-197,-0.3012232415902141,3,100.0,11357.0,Keith Mantel,smd_2022_3C08,11357.0
smd_2022_3C08,124,Write-in,9,WRITE-IN,e5fbd5ff3f0b8ab5ec9c1639b6bbb338d1a2f7a94257b382e5ee6ecd,3.0,False,False,654,0.013761467889908258,421,0.6437308868501529,smd_2022_3D01,535.0,0.9674502712477396,-412,-0.6299694189602446,3,,,,,
smd_2022_3D01,125,Chuck Elkins,535,CHUCK ELKINS,2c2b129bd874c75b4bd028397147bb20a1d582b7a03bce779b963807,1.0,True,False,553,0.9674502712477396,535,0.9674502712477396,smd_2022_3D01,18.0,0.0325497287522604,517.0,0.9349005424954793,2,100.0,10086.0,Chuck Elkins,smd_2022_3D01,10086.0
smd_2022_3D01,125,Write-in,18,WRITE-IN,657dcb351114888e4a08dfcb5bb261032301bf4c56e4dcba93b80c0d,2.0,False,False,553,0.0325497287522604,535,0.9674502712477396,smd_2022_3D02,490.0,0.9477756286266924,-517,-0.9349005424954793,2,,,,,
smd_2022_3D02,126,Tricia Duncan,490,TRICIA DUNCAN,56bcf726cb01f30aa214d99dcf036e235510eb5dabbf845cf419b746,1.0,True,False,517,0.9477756286266924,490,0.9477756286266924,smd_2022_3D02,27.0,0.05222437137330754,463.0,0.8955512572533848,2,100.0,11481.0,Tricia Duncan,smd_2022_3D02,11481.0
smd_2022_3D02,126,Write-in,27,WRITE-IN,8e962c413185800f55c1677e7dff0bf92d0f6bd7a965fa50e4e745de,2.0,False,False,517,0.05222437137330754,490,0.9477756286266924,smd_2022_3D03,430.0,0.9347826086956522,-463,-0.8955512572533848,2,,,,,
smd_2022_3D03,127,Quentin Colón Roosevelt,430,QUENTIN COLÓN ROOSEVELT,d2bd69edb85207165d0db5915f3cf5c84dbb0161984e0736ab7dafdb,1.0,True,False,460,0.9347826086956522,430,0.9347826086956522,smd_2022_3D03,30.0,0.06521739130434782,400.0,0.8695652173913044,2,100.0,11364.0,Quentin Colón Roosevelt,smd_2022_3D03,11364.0
smd_2022_3D03,127,Write-in,30,WRITE-IN,82fb5a5a7d6bd3db42311cfe5a4b6007c2b4fe4094b7efc79777d1cd,2.0,False,False,460,0.06521739130434782,430,0.9347826086956522,smd_2022_3D04,552.0,0.9324324324324325,-400,-0.8695652173913044,2,,,,,
smd_2022_3D04,128,Jeremy Joseph,552,JEREMY JOSEPH,f0002372cbf1f3db5a4ee0bcb4db1ae8823be52ee100db07a0438d82,1.0,True,False,592,0.9324324324324325,552,0.9324324324324325,smd_2022_3D04,40.0,0.06756756756756757,512.0,0.8648648648648649,2,100.0,11482.0,Jeremy Joseph,smd_2022_3D04,11482.0
smd_2022_3D04,128,Write-in,40,WRITE-IN,103eb3e3c9d52d938b61560763caea8cd92e88917a150ba5a5bfaef1,2.0,False,False,592,0.06756756756756757,552,0.9324324324324325,smd_2022_3D05,224.0,0.5245901639344263,-512,-0.8648648648648649,2,,,,,
smd_2022_3D05,129,Bernie Horn,224,BERNIE HORN,259254ee26a2a1d6be942b9c0880dd29bf14decf8ca870f65d31714f,1.0,True,False,427,0.5245901639344263,224,0.5245901639344263,smd_2022_3D05,198.0,0.4637002341920375,26.0,0.06088992974238877,3,78.0,11503.0,Bernard Horn,smd_2022_3D05,11503.0
smd_2022_3D05,129,Christopher J Rosier,198,CHRISTOPHER J ROSIER,1f43a71600be3a51c560afeb0f5b1225b1a6520559909da510dc0b82,2.0,False,False,427,0.4637002341920375,224,0.5245901639344263,smd_2022_3D05,5.0,0.0117096018735363,-26,-0.06088992974238877,3,98.0,11574.0,Christopher J. Rosier,smd_2022_3D05,11574.0
smd_2022_3D05,129,Write-in,5,WRITE-IN,ce80f67c3c89c4c9d4acad6b37788e16a697b76d05907cdfc0544205,3.0,False,False,427,0.0117096018735363,224,0.5245901639344263,smd_2022_3D06,414.0,0.9387755102040817,-219,-0.5128805620608899,3,,,,,
smd_2022_3D06,130,Marilyn Nowalk,414,MARILYN NOWALK,3085df4f9e572df1da6761bd7c6c7857387affbabb928b663a3c0a25,1.0,True,False,441,0.9387755102040817,414,0.9387755102040817,smd_2022_3D06,27.0,0.061224489795918366,387.0,0.8775510204081634,2,100.0,11483.0,Marilyn Nowalk,smd_2022_3D06,11483.0
smd_2022_3D06,130,Write-in,27,WRITE-IN,f0882a081522e8e4db15aefff2e164444d89d8cdb671432cd0697d5e,2.0,False,False,441,0.061224489795918366,414,0.9387755102040817,smd_2022_3D07,424.0,0.9680365296803652,-387,-0.8775510204081634,2,,,,,
smd_2022_3D07,131,J.P. Szymkowicz,424,J.P. SZYMKOWICZ,4db20c7613896ea9910146ba6b74a3f1e997e1f34c888dff4826631e,1.0,True,False,438,0.9680365296803652,424,0.9680365296803652,smd_2022_3D07,14.0,0.0319634703196347,410.0,0.9360730593607305,2,100.0,10094.0,J.P. Szymkowicz,smd_2022_3D07,10094.0
smd_2022_3D07,131,Write-in,14,WRITE-IN,005b7cd4e35c4b2eb18e0d76edee01b8f954d12bff433a3b375f5055,2.0,False,False,438,0.0319634703196347,424,0.9680365296803652,smd_2022_3E01,621.0,0.9779527559055118,-410,-0.9360730593607305,2,,,,,
smd_2022_3E01,132,Matthew Cohen,621,MATTHEW COHEN,39cd1acc882021f0be2f7476dfb7eeb16d224a69009133626c846cfa,1.0,True,False,635,0.9779527559055118,621,0.9779527559055118,smd_2022_3E01,14.0,0.02204724409448819,607.0,0.9559055118110236,2,100.0,10333.0,Matthew Cohen,smd_2022_3E01,10333.0
smd_2022_3E01,132,Write-in,14,WRITE-IN,4a2970482c1dc5f5285821439fd3767fcce211089454759aa2fb26eb,2.0,False,False,635,0.02204724409448819,621,0.9779527559055118,smd_2022_3E02,663.0,0.9721407624633431,-607,-0.9559055118110236,2,,,,,
smd_2022_3E02,133,Amy B Hall,663,AMY B HALL,8bc4ae81c3ff14f711be4fbb528a7cb0cf4acf6b62ab18b5bc11cc99,1.0,True,False,682,0.9721407624633431,663,0.9721407624633431,smd_2022_3E02,19.0,0.02785923753665689,644.0,0.9442815249266863,2,95.0,10097.0,Amy B. Hall,smd_2022_3E02,10097.0
smd_2022_3E02,133,Write-in,19,WRITE-IN,f1db2917b20d27ce947f9525814227c5a7fd1d5df0aefdcf17ea991a,2.0,False,False,682,0.02785923753665689,663,0.9721407624633431,smd_2022_3E03,609.0,0.9354838709677419,-644,-0.9442815249266863,2,,,,,
smd_2022_3E03,134,Jonathan Bender,609,JONATHAN BENDER,8713cb5f42d7648a549f5de486cd9556b47da73bd8b28948034eda15,1.0,True,False,651,0.9354838709677419,609,0.9354838709677419,smd_2022_3E03,42.0,0.06451612903225806,567.0,0.8709677419354838,2,100.0,10098.0,Jonathan Bender,smd_2022_3E03,10098.0
smd_2022_3E03,134,Write-in,42,WRITE-IN,5c45b2356e9169cd1862a28e62996439916c51f04f69e9a693c1976e,2.0,False,False,651,0.06451612903225806,609,0.9354838709677419,smd_2022_3E04,489.0,0.8082644628099174,-567,-0.8709677419354838,2,,,,,
smd_2022_3E04,135,Tom Quinn,489,TOM QUINN,73a66ad3c89a8c64405d8439b3114124d9c39656e3d531327c5dbd1e,1.0,True,False,605,0.8082644628099174,489,0.8082644628099174,smd_2022_3E04,110.0,0.18181818181818182,379.0,0.6264462809917355,3,100.0,10099.0,Tom Quinn,smd_2022_3E04,10099.0
smd_2022_3E04,135,Earle Douglass,110,EARLE DOUGLASS,33662b917f5935964297e70ce3d8cdec6dcf4d978c2d8f0fe38c9bf0,2.0,False,False,605,0.18181818181818182,489,0.8082644628099174,smd_2022_3E04,6.0,0.009917355371900827,-379,-0.6264462809917355,3,100.0,11379.0,Earle Douglass,smd_2022_3E04,11379.0
smd_2022_3E04,135,Write-in,6,WRITE-IN,b2de707d3b2d192444bf82ad61c2edf0d74f2261fe60c28215e9bdf3,3.0,False,False,605,0.009917355371900827,489,0.8082644628099174,smd_2022_3E05,502.0,0.9598470363288719,-483,-0.7983471074380165,3,,,,,
smd_2022_3E05,136,Jeffrey Denny,502,JEFFREY DENNY,573565f4e4905db8ff37401d21899a5a98a8ae88c7964d6babc50e17,1.0,True,False,523,0.9598470363288719,502,0.9598470363288719,smd_2022_3E05,21.0,0.040152963671128104,481.0,0.9196940726577438,2,100.0,11516.0,Jeffrey Denny,smd_2022_3E05,11516.0
smd_2022_3E05,136,Write-in,21,WRITE-IN,339d85e51f0aed0bebeb3edff8cf7891ce9cd04bba92e9879c076c10,2.0,False,False,523,0.040152963671128104,502,0.9598470363288719,smd_2022_3E06,600.0,0.9389671361502347,-481,-0.9196940726577438,2,,,,,
smd_2022_3E06,137,Alexandra Gianinno,600,ALEXANDRA GIANINNO,b53220af0d770c30d75d50982d894da34402b62bbb4c1ac37d2cb89b,1.0,True,False,639,0.9389671361502347,600,0.9389671361502347,smd_2022_3E06,39.0,0.06103286384976526,561.0,0.8779342723004695,2,100.0,11349.0,Alexandra Gianinno,smd_2022_3E06,11349.0
smd_2022_3E06,137,Write-in,39,WRITE-IN,173da49c2849663f39e41175640bfaefe34ebace120f6488f98f17c1,2.0,False,False,639,0.06103286384976526,600,0.9389671361502347,smd_2022_3E07,3.0,1.0,-561,-0.8779342723004695,2,,,,,
smd_2022_3E07,138,Write-in,3,WRITE-IN,9605663740248609ee6b6a831e7edaff5d6b232ba704c80b00bf6c1f,1.0,True,True,3,1.0,3,1.0,smd_2022_3E08,13.0,1.0,0,0.0,1,,,,,
smd_2022_3E08,139,Write-in,13,WRITE-IN,e0f97482e0d2185abacf2b1500773b364e82321f5312459485421f89,1.0,True,True,13,1.0,13,1.0,smd_2022_3F01,661.0,0.964963503649635,0,0.0,1,,,,,
smd_2022_3F01,140,Ryan Cudemus-Brunoli,661,RYAN CUDEMUS-BRUNOLI,14fdd0c1afa4e8f773be3639674d1e187862937f82baaa8da1239a26,1.0,True,False,685,0.964963503649635,661,0.964963503649635,smd_2022_3F01,24.0,0.035036496350364967,637.0,0.92992700729927,2,100.0,11411.0,Ryan Cudemus-Brunoli,smd_2022_3F01,11411.0
smd_2022_3F01,140,Write-in,24,WRITE-IN,746470f302c2f31a65967917930b8bcf7518189e1d59e59624ad4daf,2.0,False,False,685,0.035036496350364967,661,0.964963503649635,smd_2022_3F02,431.0,0.9209401709401709,-637,-0.92992700729927,2,,,,,
smd_2022_3F02,141,Teri Huet,431,TERI HUET,d6a411cf7874034f31b3084c5ea00f8ebc138749eaa2ae9eb6379bea,1.0,True,False,468,0.9209401709401709,431,0.9209401709401709,smd_2022_3F02,37.0,0.07905982905982906,394.0,0.8418803418803418,2,100.0,11504.0,Teri Huet,smd_2022_3F02,11504.0
smd_2022_3F02,141,Write-in,37,WRITE-IN,b558ac29f1fa80817fdd062b2842e29306bab14c2507ae2a09d8b490,2.0,False,False,468,0.07905982905982906,431,0.9209401709401709,smd_2022_3F03,651.0,0.9644444444444444,-394,-0.8418803418803418,2,,,,,
smd_2022_3F03,142,Mitchell Baer,651,MITCHELL BAER,4aafa685e5faccf40dd01df8559ffba3a31e7c8d43cb49d5ade9e540,1.0,True,False,675,0.9644444444444444,651,0.9644444444444444,smd_2022_3F03,24.0,0.035555555555555556,627.0,0.9288888888888889,2,100.0,11422.0,Mitchell Baer,smd_2022_3F03,11422.0
smd_2022_3F03,142,Write-in,24,WRITE-IN,c7124199d1b0c212f14201395ac1ac6c5d051b254fd0fa6d147de11e,2.0,False,False,675,0.035555555555555556,651,0.9644444444444444,smd_2022_3F04,529.0,0.9706422018348624,-627,-0.9288888888888889,2,,,,,
smd_2022_3F04,143,Claudette David,529,CLAUDETTE DAVID,63a7afc81017bbaa602ba0b50ddacb11ef6dca24c46fad5935d4b0c4,1.0,True,False,545,0.9706422018348624,529,0.9706422018348624,smd_2022_3F04,16.0,0.029357798165137616,513.0,0.9412844036697248,2,100.0,10494.0,Claudette David,smd_2022_3F04,10494.0
smd_2022_3F04,143,Write-in,16,WRITE-IN,2de807d2603620a81a97e83a92170b9e43c1ea65aa19cdffd93116ed,2.0,False,False,545,0.029357798165137616,529,0.9706422018348624,smd_2022_3F05,253.0,0.494140625,-513,-0.9412844036697248,2,,,,,
smd_2022_3F05,144,James Tandaric,253,JAMES TANDARIC,ed7b3f51826d49136959476509153714f23444c9ff6d911d62cee6ad,1.0,True,False,512,0.494140625,253,0.494140625,smd_2022_3F05,248.0,0.484375,5.0,0.009765625,3,100.0,10627.0,James Tandaric,smd_2022_3F05,10627.0
